,,,,All Type of Report (All Grades) for 02-Mar-2021 to 02-Mar-2026,,,
Maharashtra,Cereals,Wheat,02-02-2024,444.00,Metric Tonnes,2839.07,Rs./Quintal
Maharashtra,Cereals,Wheat,03-02-2024,435.00,Metric Tonnes,2903.18,Rs./Quintal
Maharashtra,Cereals,Wheat,04-02-2024,85.00,Metric Tonnes,3101.68,Rs./Quintal
Maharashtra,Cereals,Wheat,05-02-2024,480.00,Metric Tonnes,2808.27,Rs./Quintal
Maharashtra,Cereals,Wheat,06-02-2024,452.00,Metric Tonnes,2783.49,Rs./Quintal
Maharashtra,Cereals,Wheat,07-02-2024,451.00,Metric Tonnes,2792.90,Rs./Quintal
Maharashtra,Cereals,Wheat,08-02-2024,527.00,Metric Tonnes,2703.07,Rs./Quintal
Maharashtra,Cereals,Wheat,09-02-2024,477.00,Metric Tonnes,2803.85,Rs./Quintal
Maharashtra,Cereals,Wheat,10-02-2024,344.00,Metric Tonnes,2793.62,Rs./Quintal
Maharashtra,Cereals,Wheat,11-02-2024,116.00,Metric Tonnes,3249.32,Rs./Quintal
Maharashtra,Cereals,Wheat,12-02-2024,835.00,Metric Tonnes,2669.54,Rs./Quintal
Maharashtra,Cereals,Wheat,13-02-2024,712.00,Metric Tonnes,2686.25,Rs./Quintal
Maharashtra,Cereals,Wheat,14-02-2024,1059.00,Metric Tonnes,2562.87,Rs./Quintal
Maharashtra,Cereals,Wheat,15-02-2024,880.00,Metric Tonnes,2645.30,Rs./Quintal
Maharashtra,Cereals,Wheat,16-02-2024,645.00,Metric Tonnes,2673.00,Rs./Quintal
Maharashtra,Cereals,Wheat,17-02-2024,540.00,Metric Tonnes,2717.68,Rs./Quintal
Maharashtra,Cereals,Wheat,18-02-2024,12.00,Metric Tonnes,2400.00,Rs./Quintal
Maharashtra,Cereals,Wheat,19-02-2024,85.00,Metric Tonnes,2686.72,Rs./Quintal
Maharashtra,Cereals,Wheat,20-02-2024,1807.00,Metric Tonnes,2551.09,Rs./Quintal
Maharashtra,Cereals,Wheat,21-02-2024,1361.00,Metric Tonnes,2535.40,Rs./Quintal
Maharashtra,Cereals,Wheat,22-02-2024,1895.00,Metric Tonnes,2527.93,Rs./Quintal
Maharashtra,Cereals,Wheat,23-02-2024,1302.00,Metric Tonnes,2551.24,Rs./Quintal
Maharashtra,Cereals,Wheat,24-02-2024,653.00,Metric Tonnes,2567.66,Rs./Quintal
Maharashtra,Cereals,Wheat,25-02-2024,26.00,Metric Tonnes,2350.00,Rs./Quintal
Maharashtra,Cereals,Wheat,26-02-2024,363.00,Metric Tonnes,2612.13,Rs./Quintal
Maharashtra,Cereals,Wheat,27-02-2024,1825.00,Metric Tonnes,2469.25,Rs./Quintal
Maharashtra,Cereals,Wheat,28-02-2024,1821.80,Metric Tonnes,2519.56,Rs./Quintal
Maharashtra,Cereals,Wheat,29-02-2024,2364.40,Metric Tonnes,2507.21,Rs./Quintal
Maharashtra,Cereals,Wheat,01-03-2024,2461.70,Metric Tonnes,2489.15,Rs./Quintal
Maharashtra,Cereals,Wheat,02-03-2024,1907.00,Metric Tonnes,2401.07,Rs./Quintal
Maharashtra,Cereals,Wheat,03-03-2024,44.90,Metric Tonnes,2509.19,Rs./Quintal
Maharashtra,Cereals,Wheat,04-03-2024,2611.20,Metric Tonnes,2474.34,Rs./Quintal
Maharashtra,Cereals,Wheat,05-03-2024,2827.67,Metric Tonnes,2478.32,Rs./Quintal
Maharashtra,Cereals,Wheat,06-03-2024,2410.60,Metric Tonnes,2490.45,Rs./Quintal
Maharashtra,Cereals,Wheat,07-03-2024,2161.12,Metric Tonnes,2516.76,Rs./Quintal
Maharashtra,Cereals,Wheat,08-03-2024,108.50,Metric Tonnes,2559.96,Rs./Quintal
Maharashtra,Cereals,Wheat,09-03-2024,2223.60,Metric Tonnes,2581.50,Rs./Quintal
Maharashtra,Cereals,Wheat,10-03-2024,195.20,Metric Tonnes,2669.04,Rs./Quintal
Maharashtra,Cereals,Wheat,11-03-2024,4113.50,Metric Tonnes,2505.94,Rs./Quintal
Maharashtra,Cereals,Wheat,12-03-2024,2657.10,Metric Tonnes,2618.41,Rs./Quintal
Maharashtra,Cereals,Wheat,13-03-2024,2603.30,Metric Tonnes,2620.04,Rs./Quintal
Maharashtra,Cereals,Wheat,14-03-2024,3414.90,Metric Tonnes,2556.41,Rs./Quintal
Maharashtra,Cereals,Wheat,15-03-2024,2846.40,Metric Tonnes,2580.83,Rs./Quintal
Maharashtra,Cereals,Wheat,16-03-2024,2163.60,Metric Tonnes,2649.76,Rs./Quintal
Maharashtra,Cereals,Wheat,17-03-2024,460.10,Metric Tonnes,2486.99,Rs./Quintal
Maharashtra,Cereals,Wheat,18-03-2024,2619.50,Metric Tonnes,2641.24,Rs./Quintal
Maharashtra,Cereals,Wheat,19-03-2024,3244.90,Metric Tonnes,2554.12,Rs./Quintal
Maharashtra,Cereals,Wheat,20-03-2024,1957.30,Metric Tonnes,2671.22,Rs./Quintal
Maharashtra,Cereals,Wheat,21-03-2024,4132.30,Metric Tonnes,2593.81,Rs./Quintal
Maharashtra,Cereals,Wheat,22-03-2024,1725.20,Metric Tonnes,2637.02,Rs./Quintal
Maharashtra,Cereals,Wheat,23-03-2024,1113.00,Metric Tonnes,2659.48,Rs./Quintal
Maharashtra,Cereals,Wheat,24-03-2024,35.60,Metric Tonnes,2526.54,Rs./Quintal
Maharashtra,Cereals,Wheat,25-03-2024,184.50,Metric Tonnes,2834.10,Rs./Quintal
Maharashtra,Cereals,Wheat,26-03-2024,2431.40,Metric Tonnes,2637.89,Rs./Quintal
Maharashtra,Cereals,Wheat,27-03-2024,1985.80,Metric Tonnes,2633.38,Rs./Quintal
Maharashtra,Cereals,Wheat,28-03-2024,2498.20,Metric Tonnes,2572.27,Rs./Quintal
Maharashtra,Cereals,Wheat,29-03-2024,489.70,Metric Tonnes,2864.74,Rs./Quintal
Maharashtra,Cereals,Wheat,30-03-2024,1017.50,Metric Tonnes,3619.29,Rs./Quintal
Maharashtra,Cereals,Wheat,31-03-2024,218.00,Metric Tonnes,2911.26,Rs./Quintal
Maharashtra,Cereals,Wheat,01-04-2024,1256.10,Metric Tonnes,2715.48,Rs./Quintal
Maharashtra,Cereals,Wheat,02-04-2024,3382.91,Metric Tonnes,3288.79,Rs./Quintal
Maharashtra,Cereals,Wheat,03-04-2024,3324.29,Metric Tonnes,3020.94,Rs./Quintal
Maharashtra,Cereals,Wheat,04-04-2024,3741.36,Metric Tonnes,2995.83,Rs./Quintal
Maharashtra,Cereals,Wheat,05-04-2024,3828.59,Metric Tonnes,3034.18,Rs./Quintal
Maharashtra,Cereals,Wheat,06-04-2024,3839.40,Metric Tonnes,3040.94,Rs./Quintal
Maharashtra,Cereals,Wheat,07-04-2024,167.03,Metric Tonnes,2553.77,Rs./Quintal
Maharashtra,Cereals,Wheat,08-04-2024,3429.98,Metric Tonnes,3366.27,Rs./Quintal
Maharashtra,Cereals,Wheat,09-04-2024,65.90,Metric Tonnes,2678.76,Rs./Quintal
Maharashtra,Cereals,Wheat,12-04-2024,43.18,Metric Tonnes,2255.75,Rs./Quintal
Maharashtra,Cereals,Wheat,13-04-2024,1266.01,Metric Tonnes,2664.60,Rs./Quintal
Maharashtra,Cereals,Wheat,14-04-2024,17.82,Metric Tonnes,2648.84,Rs./Quintal
Maharashtra,Cereals,Wheat,15-04-2024,3606.94,Metric Tonnes,3391.24,Rs./Quintal
Maharashtra,Cereals,Wheat,16-04-2024,55.48,Metric Tonnes,2965.33,Rs./Quintal
Maharashtra,Cereals,Wheat,17-04-2024,0.82,Metric Tonnes,2600.00,Rs./Quintal
Maharashtra,Cereals,Wheat,18-04-2024,0.50,Metric Tonnes,2257.00,Rs./Quintal
Maharashtra,Cereals,Wheat,19-04-2024,2097.35,Metric Tonnes,3632.42,Rs./Quintal
Maharashtra,Cereals,Wheat,20-04-2024,118.13,Metric Tonnes,2544.94,Rs./Quintal
Maharashtra,Cereals,Wheat,21-04-2024,25.76,Metric Tonnes,2728.96,Rs./Quintal
Maharashtra,Cereals,Wheat,22-04-2024,1519.10,Metric Tonnes,2977.99,Rs./Quintal
Maharashtra,Cereals,Wheat,23-04-2024,61.44,Metric Tonnes,2462.14,Rs./Quintal
Maharashtra,Cereals,Wheat,24-04-2024,1690.57,Metric Tonnes,3190.10,Rs./Quintal
Maharashtra,Cereals,Wheat,25-04-2024,1954.10,Metric Tonnes,3398.61,Rs./Quintal
Maharashtra,Cereals,Wheat,26-04-2024,1268.54,Metric Tonnes,3454.80,Rs./Quintal
Maharashtra,Cereals,Wheat,27-04-2024,1985.98,Metric Tonnes,3419.31,Rs./Quintal
Maharashtra,Cereals,Wheat,28-04-2024,184.05,Metric Tonnes,2865.42,Rs./Quintal
Maharashtra,Cereals,Wheat,29-04-2024,2625.53,Metric Tonnes,3237.92,Rs./Quintal
Maharashtra,Cereals,Wheat,30-04-2024,2431.65,Metric Tonnes,3333.76,Rs./Quintal
Maharashtra,Cereals,Wheat,01-05-2024,14.40,Metric Tonnes,2767.01,Rs./Quintal
Maharashtra,Cereals,Wheat,02-05-2024,2488.46,Metric Tonnes,3252.08,Rs./Quintal
Maharashtra,Cereals,Wheat,03-05-2024,2327.03,Metric Tonnes,3337.06,Rs./Quintal
Maharashtra,Cereals,Wheat,04-05-2024,1795.70,Metric Tonnes,3202.56,Rs./Quintal
Maharashtra,Cereals,Wheat,05-05-2024,84.00,Metric Tonnes,3153.36,Rs./Quintal
Maharashtra,Cereals,Wheat,06-05-2024,2562.99,Metric Tonnes,3266.50,Rs./Quintal
Maharashtra,Cereals,Wheat,07-05-2024,1563.81,Metric Tonnes,2671.16,Rs./Quintal
Maharashtra,Cereals,Wheat,08-05-2024,1245.29,Metric Tonnes,2642.80,Rs./Quintal
Maharashtra,Cereals,Wheat,09-05-2024,1822.45,Metric Tonnes,3489.76,Rs./Quintal
Maharashtra,Cereals,Wheat,10-05-2024,879.51,Metric Tonnes,4084.60,Rs./Quintal
Maharashtra,Cereals,Wheat,11-05-2024,671.79,Metric Tonnes,2810.15,Rs./Quintal
Maharashtra,Cereals,Wheat,12-05-2024,35.30,Metric Tonnes,2564.85,Rs./Quintal
Maharashtra,Cereals,Wheat,13-05-2024,1805.51,Metric Tonnes,3731.95,Rs./Quintal
Maharashtra,Cereals,Wheat,14-05-2024,1963.15,Metric Tonnes,3390.19,Rs./Quintal
Maharashtra,Cereals,Wheat,15-05-2024,1605.11,Metric Tonnes,3205.61,Rs./Quintal
Maharashtra,Cereals,Wheat,16-05-2024,2413.95,Metric Tonnes,3209.37,Rs./Quintal
Maharashtra,Cereals,Wheat,17-05-2024,1787.37,Metric Tonnes,3242.61,Rs./Quintal
Maharashtra,Cereals,Wheat,18-05-2024,676.45,Metric Tonnes,2678.41,Rs./Quintal
Maharashtra,Cereals,Wheat,19-05-2024,70.13,Metric Tonnes,2511.78,Rs./Quintal
Maharashtra,Cereals,Wheat,20-05-2024,1066.28,Metric Tonnes,2679.27,Rs./Quintal
Maharashtra,Cereals,Wheat,21-05-2024,2700.94,Metric Tonnes,3708.30,Rs./Quintal
Maharashtra,Cereals,Wheat,22-05-2024,2165.05,Metric Tonnes,3601.63,Rs./Quintal
Maharashtra,Cereals,Wheat,23-05-2024,967.50,Metric Tonnes,3867.96,Rs./Quintal
Maharashtra,Cereals,Wheat,24-05-2024,1142.12,Metric Tonnes,2754.54,Rs./Quintal
Maharashtra,Cereals,Wheat,25-05-2024,880.38,Metric Tonnes,2781.29,Rs./Quintal
Maharashtra,Cereals,Wheat,26-05-2024,95.20,Metric Tonnes,3184.24,Rs./Quintal
Maharashtra,Cereals,Wheat,27-05-2024,1048.79,Metric Tonnes,2721.74,Rs./Quintal
Maharashtra,Cereals,Wheat,28-05-2024,1094.89,Metric Tonnes,2695.72,Rs./Quintal
Maharashtra,Cereals,Wheat,29-05-2024,832.07,Metric Tonnes,2716.76,Rs./Quintal
Maharashtra,Cereals,Wheat,30-05-2024,752.10,Metric Tonnes,2796.92,Rs./Quintal
Maharashtra,Cereals,Wheat,31-05-2024,899.69,Metric Tonnes,2718.82,Rs./Quintal
Maharashtra,Cereals,Wheat,01-06-2024,774.21,Metric Tonnes,2769.47,Rs./Quintal
Maharashtra,Cereals,Wheat,02-06-2024,100.70,Metric Tonnes,2967.48,Rs./Quintal
Maharashtra,Cereals,Wheat,03-06-2024,1044.43,Metric Tonnes,2671.95,Rs./Quintal
Maharashtra,Cereals,Wheat,04-06-2024,610.42,Metric Tonnes,2598.64,Rs./Quintal
Maharashtra,Cereals,Wheat,05-06-2024,692.82,Metric Tonnes,2672.17,Rs./Quintal
Maharashtra,Cereals,Wheat,06-06-2024,737.32,Metric Tonnes,2718.45,Rs./Quintal
Maharashtra,Cereals,Wheat,07-06-2024,843.66,Metric Tonnes,2814.40,Rs./Quintal
Maharashtra,Cereals,Wheat,08-06-2024,604.33,Metric Tonnes,2760.68,Rs./Quintal
Maharashtra,Cereals,Wheat,09-06-2024,137.90,Metric Tonnes,2941.89,Rs./Quintal
Maharashtra,Cereals,Wheat,10-06-2024,1004.62,Metric Tonnes,2748.96,Rs./Quintal
Maharashtra,Cereals,Wheat,11-06-2024,619.86,Metric Tonnes,2731.34,Rs./Quintal
Maharashtra,Cereals,Wheat,12-06-2024,569.93,Metric Tonnes,2819.54,Rs./Quintal
Maharashtra,Cereals,Wheat,13-06-2024,521.74,Metric Tonnes,2843.42,Rs./Quintal
Maharashtra,Cereals,Wheat,14-06-2024,641.52,Metric Tonnes,2805.85,Rs./Quintal
Maharashtra,Cereals,Wheat,15-06-2024,360.74,Metric Tonnes,2866.92,Rs./Quintal
Maharashtra,Cereals,Wheat,16-06-2024,8.20,Metric Tonnes,2542.68,Rs./Quintal
Maharashtra,Cereals,Wheat,17-06-2024,29.00,Metric Tonnes,2475.72,Rs./Quintal
Maharashtra,Cereals,Wheat,18-06-2024,558.03,Metric Tonnes,2650.15,Rs./Quintal
Maharashtra,Cereals,Wheat,19-06-2024,558.13,Metric Tonnes,2735.61,Rs./Quintal
Maharashtra,Cereals,Wheat,20-06-2024,480.48,Metric Tonnes,2745.40,Rs./Quintal
Maharashtra,Cereals,Wheat,21-06-2024,479.92,Metric Tonnes,2847.99,Rs./Quintal
Maharashtra,Cereals,Wheat,22-06-2024,212.93,Metric Tonnes,2676.07,Rs./Quintal
Maharashtra,Cereals,Wheat,23-06-2024,12.65,Metric Tonnes,2647.75,Rs./Quintal
Maharashtra,Cereals,Wheat,24-06-2024,565.38,Metric Tonnes,2848.00,Rs./Quintal
Maharashtra,Cereals,Wheat,25-06-2024,475.89,Metric Tonnes,2864.69,Rs./Quintal
Maharashtra,Cereals,Wheat,26-06-2024,528.46,Metric Tonnes,2844.63,Rs./Quintal
Maharashtra,Cereals,Wheat,27-06-2024,609.98,Metric Tonnes,2877.28,Rs./Quintal
Maharashtra,Cereals,Wheat,28-06-2024,501.37,Metric Tonnes,2817.91,Rs./Quintal
Maharashtra,Cereals,Wheat,29-06-2024,421.05,Metric Tonnes,2928.38,Rs./Quintal
Maharashtra,Cereals,Wheat,30-06-2024,22.67,Metric Tonnes,2497.99,Rs./Quintal
Maharashtra,Cereals,Wheat,01-07-2024,553.41,Metric Tonnes,2816.47,Rs./Quintal
Maharashtra,Cereals,Wheat,02-07-2024,642.30,Metric Tonnes,2964.88,Rs./Quintal
Maharashtra,Cereals,Wheat,03-07-2024,663.21,Metric Tonnes,2831.90,Rs./Quintal
Maharashtra,Cereals,Wheat,04-07-2024,574.20,Metric Tonnes,2826.48,Rs./Quintal
Maharashtra,Cereals,Wheat,05-07-2024,467.70,Metric Tonnes,2819.30,Rs./Quintal
Maharashtra,Cereals,Wheat,06-07-2024,447.90,Metric Tonnes,2784.17,Rs./Quintal
Maharashtra,Cereals,Wheat,07-07-2024,70.70,Metric Tonnes,2956.74,Rs./Quintal
Maharashtra,Cereals,Wheat,08-07-2024,436.60,Metric Tonnes,2807.60,Rs./Quintal
Maharashtra,Cereals,Wheat,09-07-2024,341.44,Metric Tonnes,2650.05,Rs./Quintal
Maharashtra,Cereals,Wheat,10-07-2024,426.85,Metric Tonnes,2841.42,Rs./Quintal
Maharashtra,Cereals,Wheat,11-07-2024,437.30,Metric Tonnes,2840.26,Rs./Quintal
Maharashtra,Cereals,Wheat,12-07-2024,309.99,Metric Tonnes,2868.50,Rs./Quintal
Maharashtra,Cereals,Wheat,13-07-2024,337.44,Metric Tonnes,3030.45,Rs./Quintal
Maharashtra,Cereals,Wheat,14-07-2024,19.30,Metric Tonnes,2540.36,Rs./Quintal
Maharashtra,Cereals,Wheat,15-07-2024,399.64,Metric Tonnes,2831.27,Rs./Quintal
Maharashtra,Cereals,Wheat,16-07-2024,429.10,Metric Tonnes,2894.01,Rs./Quintal
Maharashtra,Cereals,Wheat,17-07-2024,6.80,Metric Tonnes,2831.41,Rs./Quintal
Maharashtra,Cereals,Wheat,18-07-2024,555.30,Metric Tonnes,2944.43,Rs./Quintal
Maharashtra,Cereals,Wheat,19-07-2024,392.19,Metric Tonnes,2895.09,Rs./Quintal
Maharashtra,Cereals,Wheat,20-07-2024,265.80,Metric Tonnes,2789.01,Rs./Quintal
Maharashtra,Cereals,Wheat,21-07-2024,15.97,Metric Tonnes,2726.99,Rs./Quintal
Maharashtra,Cereals,Wheat,22-07-2024,377.67,Metric Tonnes,2697.75,Rs./Quintal
Maharashtra,Cereals,Wheat,23-07-2024,591.55,Metric Tonnes,2995.46,Rs./Quintal
Maharashtra,Cereals,Wheat,24-07-2024,442.74,Metric Tonnes,2937.69,Rs./Quintal
Maharashtra,Cereals,Wheat,25-07-2024,325.91,Metric Tonnes,2784.59,Rs./Quintal
Maharashtra,Cereals,Wheat,26-07-2024,510.35,Metric Tonnes,2816.14,Rs./Quintal
Maharashtra,Cereals,Wheat,27-07-2024,300.89,Metric Tonnes,2819.45,Rs./Quintal
Maharashtra,Cereals,Wheat,28-07-2024,17.27,Metric Tonnes,2606.54,Rs./Quintal
Maharashtra,Cereals,Wheat,29-07-2024,1123.30,Metric Tonnes,2691.20,Rs./Quintal
Maharashtra,Cereals,Wheat,30-07-2024,399.60,Metric Tonnes,2828.62,Rs./Quintal
Maharashtra,Cereals,Wheat,31-07-2024,558.33,Metric Tonnes,2871.82,Rs./Quintal
Maharashtra,Cereals,Wheat,01-08-2024,562.10,Metric Tonnes,2867.00,Rs./Quintal
Maharashtra,Cereals,Wheat,02-08-2024,584.73,Metric Tonnes,2852.35,Rs./Quintal
Maharashtra,Cereals,Wheat,03-08-2024,351.24,Metric Tonnes,2854.21,Rs./Quintal
Maharashtra,Cereals,Wheat,04-08-2024,22.06,Metric Tonnes,2553.49,Rs./Quintal
Maharashtra,Cereals,Wheat,05-08-2024,436.35,Metric Tonnes,2838.12,Rs./Quintal
Maharashtra,Cereals,Wheat,06-08-2024,419.99,Metric Tonnes,2806.09,Rs./Quintal
Maharashtra,Cereals,Wheat,07-08-2024,511.23,Metric Tonnes,2918.31,Rs./Quintal
Maharashtra,Cereals,Wheat,08-08-2024,438.00,Metric Tonnes,2805.85,Rs./Quintal
Maharashtra,Cereals,Wheat,09-08-2024,801.79,Metric Tonnes,3355.71,Rs./Quintal
Maharashtra,Cereals,Wheat,10-08-2024,265.90,Metric Tonnes,2901.13,Rs./Quintal
Maharashtra,Cereals,Wheat,11-08-2024,28.21,Metric Tonnes,2695.83,Rs./Quintal
Maharashtra,Cereals,Wheat,12-08-2024,427.90,Metric Tonnes,2897.11,Rs./Quintal
Maharashtra,Cereals,Wheat,13-08-2024,439.94,Metric Tonnes,2946.09,Rs./Quintal
Maharashtra,Cereals,Wheat,14-08-2024,453.07,Metric Tonnes,2862.74,Rs./Quintal
Maharashtra,Cereals,Wheat,15-08-2024,0.30,Metric Tonnes,2300.00,Rs./Quintal
Maharashtra,Cereals,Wheat,16-08-2024,308.86,Metric Tonnes,2932.19,Rs./Quintal
Maharashtra,Cereals,Wheat,17-08-2024,307.16,Metric Tonnes,2817.34,Rs./Quintal
Maharashtra,Cereals,Wheat,18-08-2024,20.74,Metric Tonnes,2658.18,Rs./Quintal
Maharashtra,Cereals,Wheat,19-08-2024,147.60,Metric Tonnes,3266.27,Rs./Quintal
Maharashtra,Cereals,Wheat,20-08-2024,355.14,Metric Tonnes,2788.78,Rs./Quintal
Maharashtra,Cereals,Wheat,21-08-2024,651.30,Metric Tonnes,2881.15,Rs./Quintal
Maharashtra,Cereals,Wheat,22-08-2024,643.80,Metric Tonnes,2929.38,Rs./Quintal
Maharashtra,Cereals,Wheat,23-08-2024,559.29,Metric Tonnes,2926.77,Rs./Quintal
Maharashtra,Cereals,Wheat,24-08-2024,413.20,Metric Tonnes,2960.31,Rs./Quintal
Maharashtra,Cereals,Wheat,25-08-2024,76.03,Metric Tonnes,3092.98,Rs./Quintal
Maharashtra,Cereals,Wheat,26-08-2024,477.70,Metric Tonnes,2929.97,Rs./Quintal
Maharashtra,Cereals,Wheat,27-08-2024,352.77,Metric Tonnes,2812.58,Rs./Quintal
Maharashtra,Cereals,Wheat,28-08-2024,434.65,Metric Tonnes,2938.44,Rs./Quintal
Maharashtra,Cereals,Wheat,29-08-2024,652.64,Metric Tonnes,2892.95,Rs./Quintal
Maharashtra,Cereals,Wheat,30-08-2024,512.83,Metric Tonnes,2888.32,Rs./Quintal
Maharashtra,Cereals,Wheat,31-08-2024,579.70,Metric Tonnes,3084.89,Rs./Quintal
Maharashtra,Cereals,Wheat,01-09-2024,98.19,Metric Tonnes,3090.07,Rs./Quintal
Maharashtra,Cereals,Wheat,02-09-2024,220.10,Metric Tonnes,3209.68,Rs./Quintal
Maharashtra,Cereals,Wheat,03-09-2024,330.26,Metric Tonnes,3124.81,Rs./Quintal
Maharashtra,Cereals,Wheat,04-09-2024,507.41,Metric Tonnes,2931.23,Rs./Quintal
Maharashtra,Cereals,Wheat,05-09-2024,561.19,Metric Tonnes,2857.77,Rs./Quintal
Maharashtra,Cereals,Wheat,06-09-2024,533.29,Metric Tonnes,2828.80,Rs./Quintal
Maharashtra,Cereals,Wheat,07-09-2024,72.98,Metric Tonnes,2960.31,Rs./Quintal
Maharashtra,Cereals,Wheat,08-09-2024,91.11,Metric Tonnes,3083.64,Rs./Quintal
Maharashtra,Cereals,Wheat,09-09-2024,721.86,Metric Tonnes,2840.96,Rs./Quintal
Maharashtra,Cereals,Wheat,10-09-2024,431.66,Metric Tonnes,2876.18,Rs./Quintal
Maharashtra,Cereals,Wheat,11-09-2024,254.16,Metric Tonnes,3090.02,Rs./Quintal
Maharashtra,Cereals,Wheat,12-09-2024,762.30,Metric Tonnes,2753.49,Rs./Quintal
Maharashtra,Cereals,Wheat,13-09-2024,532.49,Metric Tonnes,2996.99,Rs./Quintal
Maharashtra,Cereals,Wheat,14-09-2024,439.36,Metric Tonnes,2924.05,Rs./Quintal
Maharashtra,Cereals,Wheat,15-09-2024,122.25,Metric Tonnes,2901.83,Rs./Quintal
Maharashtra,Cereals,Wheat,16-09-2024,424.70,Metric Tonnes,2967.62,Rs./Quintal
Maharashtra,Cereals,Wheat,17-09-2024,147.44,Metric Tonnes,2889.79,Rs./Quintal
Maharashtra,Cereals,Wheat,18-09-2024,493.77,Metric Tonnes,2891.86,Rs./Quintal
Maharashtra,Cereals,Wheat,19-09-2024,646.56,Metric Tonnes,2827.76,Rs./Quintal
Maharashtra,Cereals,Wheat,20-09-2024,720.42,Metric Tonnes,2853.00,Rs./Quintal
Maharashtra,Cereals,Wheat,21-09-2024,475.53,Metric Tonnes,2866.08,Rs./Quintal
Maharashtra,Cereals,Wheat,22-09-2024,108.75,Metric Tonnes,2991.13,Rs./Quintal
Maharashtra,Cereals,Wheat,23-09-2024,544.48,Metric Tonnes,2929.92,Rs./Quintal
Maharashtra,Cereals,Wheat,24-09-2024,656.73,Metric Tonnes,2862.49,Rs./Quintal
Maharashtra,Cereals,Wheat,25-09-2024,482.47,Metric Tonnes,2868.90,Rs./Quintal
Maharashtra,Cereals,Wheat,26-09-2024,562.20,Metric Tonnes,2884.27,Rs./Quintal
Maharashtra,Cereals,Wheat,27-09-2024,1161.52,Metric Tonnes,2560.50,Rs./Quintal
Maharashtra,Cereals,Wheat,28-09-2024,433.75,Metric Tonnes,2933.79,Rs./Quintal
Maharashtra,Cereals,Wheat,29-09-2024,117.40,Metric Tonnes,2988.75,Rs./Quintal
Maharashtra,Cereals,Wheat,30-09-2024,723.04,Metric Tonnes,2830.76,Rs./Quintal
Maharashtra,Cereals,Wheat,01-10-2024,422.08,Metric Tonnes,2926.96,Rs./Quintal
Maharashtra,Cereals,Wheat,02-10-2024,20.00,Metric Tonnes,2569.02,Rs./Quintal
Maharashtra,Cereals,Wheat,03-10-2024,445.30,Metric Tonnes,2894.80,Rs./Quintal
Maharashtra,Cereals,Wheat,04-10-2024,1217.47,Metric Tonnes,2728.90,Rs./Quintal
Maharashtra,Cereals,Wheat,05-10-2024,487.47,Metric Tonnes,2979.14,Rs./Quintal
Maharashtra,Cereals,Wheat,06-10-2024,79.75,Metric Tonnes,3020.06,Rs./Quintal
Maharashtra,Cereals,Wheat,07-10-2024,235.40,Metric Tonnes,3379.62,Rs./Quintal
Maharashtra,Cereals,Wheat,09-10-2024,352.25,Metric Tonnes,3007.43,Rs./Quintal
Maharashtra,Cereals,Wheat,10-10-2024,369.99,Metric Tonnes,3020.22,Rs./Quintal
Maharashtra,Cereals,Wheat,11-10-2024,355.72,Metric Tonnes,2983.78,Rs./Quintal
Maharashtra,Cereals,Wheat,12-10-2024,84.40,Metric Tonnes,3033.30,Rs./Quintal
Maharashtra,Cereals,Wheat,13-10-2024,91.30,Metric Tonnes,3071.74,Rs./Quintal
Maharashtra,Cereals,Wheat,14-10-2024,512.07,Metric Tonnes,2978.34,Rs./Quintal
Maharashtra,Cereals,Wheat,15-10-2024,413.57,Metric Tonnes,3021.79,Rs./Quintal
Maharashtra,Cereals,Wheat,16-10-2024,356.20,Metric Tonnes,2917.17,Rs./Quintal
Maharashtra,Cereals,Wheat,17-10-2024,521.65,Metric Tonnes,2953.93,Rs./Quintal
Maharashtra,Cereals,Wheat,18-10-2024,444.54,Metric Tonnes,3063.15,Rs./Quintal
Maharashtra,Cereals,Wheat,19-10-2024,336.70,Metric Tonnes,3042.33,Rs./Quintal
Maharashtra,Cereals,Wheat,20-10-2024,93.30,Metric Tonnes,3109.88,Rs./Quintal
Maharashtra,Cereals,Wheat,21-10-2024,549.99,Metric Tonnes,2987.98,Rs./Quintal
Maharashtra,Cereals,Wheat,22-10-2024,553.27,Metric Tonnes,3027.73,Rs./Quintal
Maharashtra,Cereals,Wheat,23-10-2024,437.37,Metric Tonnes,3088.28,Rs./Quintal
Maharashtra,Cereals,Wheat,24-10-2024,499.41,Metric Tonnes,2985.46,Rs./Quintal
Maharashtra,Cereals,Wheat,25-10-2024,698.55,Metric Tonnes,3158.47,Rs./Quintal
Maharashtra,Cereals,Wheat,26-10-2024,427.76,Metric Tonnes,3034.85,Rs./Quintal
Maharashtra,Cereals,Wheat,27-10-2024,86.68,Metric Tonnes,3133.53,Rs./Quintal
Maharashtra,Cereals,Wheat,28-10-2024,483.83,Metric Tonnes,3109.78,Rs./Quintal
Maharashtra,Cereals,Wheat,29-10-2024,1023.65,Metric Tonnes,4016.93,Rs./Quintal
Maharashtra,Cereals,Wheat,30-10-2024,668.24,Metric Tonnes,4094.08,Rs./Quintal
Maharashtra,Cereals,Wheat,31-10-2024,5.90,Metric Tonnes,2729.19,Rs./Quintal
Maharashtra,Cereals,Wheat,01-11-2024,56.50,Metric Tonnes,3186.73,Rs./Quintal
Maharashtra,Cereals,Wheat,02-11-2024,476.48,Metric Tonnes,3994.62,Rs./Quintal
